Sensor-349,Sensor-104,Sensor-511,Sensor-60,Sensor-130,Sensor-211,Sensor-438,Sensor-29,Sensor-125,Sensor-65,Sensor-101,Sensor-122,Sensor-338,Sensor-134,Sensor-167,Sensor-57,Sensor-76,Sensor-472,Sensor-201,Sensor-302,Sensor-126,Sensor-461,Sensor-96,Sensor-198,Sensor-131,Sensor-456,Sensor-184,Sensor-197,Sensor-320,Sensor-181,Sensor-317,Sensor-124,Sensor-470,Sensor-39,Sensor-352,Sensor-453,Sensor-200,Sensor-214,Sensor-15,Sensor-478,Sensor-64,Sensor-69,Sensor-59,Sensor-334,Sensor-350,Sensor-206,Sensor-204,Sensor-66,Sensor-123,Sensor-476,Sensor-574,Sensor-135,Sensor-127,Sensor-500,Sensor-512,Sensor-212,Sensor-22,Sensor-342,Sensor-366,Sensor-444,Sensor-578,Sensor-175,Sensor-173,Sensor-128,Sensor-56,Sensor-446,Sensor-480,Sensor-337,Sensor-202,Sensor-103,Sensor-139,Sensor-434,Sensor-105,Sensor-68,Sensor-100,Sensor-71,Sensor-412,Sensor-281,Sensor-115,Sensor-333,Sensor-147,Sensor-424,Sensor-388,Sensor-250,Sensor-282,Sensor-208,Sensor-542,Sensor-335,Sensor-199,Sensor-48,Good/Bad
0.0248,-0.0137,27.8134,0.1873,-2.033,0.084,3.3131,69.4222,15.8,19.8127,-0.0009,15.8,2.2746,1008.2756,2.3,0.9311,-0.0045,3.9538,14.95,0.7886,2.465,18.1433,0.0001,19.37,0.8826,3.5866,25.973,7.73,7.1809,27.35,7.5845,15.9,5.5702,86.33,0.0178,7.849,4.7,0.0393,9.1878,3.4793,6.4632,149.4555,4.6263,6.2017,0.0782,5.2,28.175,26.0522,2.418,4.0359,0.4464,38.4552,3.156,0.0,850.0,0.1908,-5359.25,1.7606,0.0131,0.423,22.8636,0.2238,0.2238,0.4049,2847.0,0.4753,2.9558,8.5,7.73,0.0506,73.0,189.9555,-0.0004,0.8603,0.0298,616.0691,3.2853,0.0409,0.0,2.2746,0.2091,79.834,0.0,0.0,0.0471,18.21,9.3415,0.0789,0.214,0.9582,-1.0
0.0185,-0.0103,37.9101,4.8791,-2.553,0.0695,6.9412,72.0333,15.75,15.1209,0.0003,15.78,1.8011,999.9961,5.0,0.9178,-0.0064,8.8284,16.48,1.5395,0.9413,18.6619,0.0001,18.99,0.8443,2.4628,18.167,5.2,4.7017,20.43,6.6877,15.8,5.2066,86.8846,0.0143,5.5662,9.99,0.0274,11.8272,3.1537,16.8846,144.2745,4.5135,6.2484,0.0304,4.55,21.467,20.4622,2.96,2.9932,0.3435,38.6652,2.924,0.0,0.0,0.0701,-5684.5,1.5234,0.003,0.6853,16.9045,0.3441,0.3441,0.5132,2881.0,0.6911,2.6488,8.4298,5.2,0.0005,72.8,325.0,0.0,1.0509,0.0037,622.1618,3.3317,0.0179,0.0,1.8011,0.0679,91.0191,0.0,0.0,0.0185,16.48,7.6943,0.1504,0.524,1.4313,-1.0
0.0182,-0.0126,27.8607,-2.0209,-3.072,0.0823,3.9835,72.8,15.69,22.0209,0.0,15.73,1.6948,998.2901,2.9,0.9197,0.0066,6.6613,16.73,0.9407,0.9649,21.0808,0.0001,19.48,0.8238,2.4781,18.457,5.65,4.8235,22.11,7.3463,15.75,5.3356,86.8072,0.0217,6.053,7.6,0.0468,4.2194,2.5282,18.4464,144.7682,4.5303,6.4928,0.0295,3.66,21.186,28.6912,2.941,2.9585,0.1986,42.0235,2.803,0.0,528.0,0.0607,-5685.5,1.1722,0.004,0.7201,9.363,0.365,0.365,0.5033,2892.0,0.7402,2.6813,8.5653,5.65,-0.0321,55.5,300.4998,-0.0006,0.8836,0.0465,623.9518,2.4722,0.0156,0.0,1.6948,0.0388,140.9691,0.0,0.0,0.0108,16.73,4.1294,0.1332,0.439,1.3457,-1.0
0.0221,-0.0114,48.2986,-0.7391,-2.505,0.0749,6.3163,74.4111,15.73,20.7391,-0.0002,15.83,2.2399,1008.7122,4.7,0.932,0.0004,5.364,10.19,1.4777,1.319,16.3768,0.0,20.67,0.7932,3.8638,27.839,7.39,7.889,21.44,7.0614,15.86,5.9724,86.8485,0.0129,6.1752,6.19,0.0265,8.1735,5.1621,7.0437,153.4264,4.6449,6.1993,0.0305,7.92,28.502,26.3387,2.765,4.1059,0.4816,40.7945,2.816,0.0,0.0,0.0727,-5534.0,2.548,0.0036,0.5521,26.2227,0.2769,0.2769,0.4591,2845.0,0.5555,2.8654,8.7572,7.39,-0.0385,67.6001,136.0536,-0.0002,0.9039,0.0167,614.9182,3.0725,0.0139,0.0,2.2399,0.0611,103.8973,0.0,0.0,0.0155,17.62,8.8617,0.1154,0.392,0.8762,-1.0
0.0188,-0.0141,44.0889,-2.8727,-2.458,0.072,4.4525,67.3778,15.68,22.8727,-0.0005,15.71,1.4614,991.3567,3.0,0.9331,0.0095,6.1204,12.24,1.0329,0.9413,14.8216,0.0,18.0,0.8036,3.0321,22.1151,4.16,6.9613,19.95,5.4235,15.71,5.1033,86.4157,0.01,5.7116,7.03,0.0209,10.435,3.7156,5.9372,150.7164,4.4932,5.6211,0.0291,5.6,26.541,24.4002,2.964,3.7648,0.2234,40.0517,2.758,0.0,297.6744,0.0666,-5685.0,1.6704,0.0039,0.7673,11.28,0.389,0.3889,0.5104,2842.0,0.7888,2.8627,8.461,4.16,0.0424,67.6001,95.1096,0.0011,1.4286,-0.08,618.2909,3.0725,0.0177,0.0,1.4614,0.0468,67.5898,0.0,0.0,0.0131,17.7,9.2743,0.078,0.298,0.9907,-1.0
0.0161,-0.009,30.9392,2.6036,-2.553,0.0609,5.9558,73.8778,15.75,17.3964,0.0004,15.78,3.9943,999.9961,4.4,0.9148,-0.019,6.4397,21.88,1.4567,0.9413,17.8282,-0.0001,20.6,0.8443,2.7866,20.8329,13.75,5.622,25.17,7.635,15.8,5.6584,86.8846,0.0312,6.8797,7.73,0.0718,11.2301,4.3881,15.0191,146.9891,4.5324,6.4365,0.0173,6.45,33.241,23.8576,2.96,4.5929,0.3602,38.6652,2.924,757.672,555.9322,0.0381,-5499.25,1.9875,0.0059,0.6853,17.6298,0.3441,0.3441,0.5132,2898.0,0.6911,3.467,8.7366,13.75,-0.1553,69.8,710.7714,0.0007,1.0738,-0.0549,631.0882,3.2041,0.0214,0.0,3.9943,0.0493,95.3064,0.0,0.0,0.0137,21.88,7.6943,0.1785,0.593,1.3222,-1.0
0.0228,-0.0122,19.6118,-5.9418,-2.458,0.0954,5.3158,67.7222,15.68,25.9418,0.0,15.71,3.2928,991.3567,3.6,0.9284,0.0076,9.2104,17.52,1.2387,0.9413,14.9387,0.0001,18.68,0.8036,3.315,24.528,12.13,7.4856,23.54,6.4645,15.71,5.2574,86.797,0.0348,6.6571,10.89,0.0761,10.2436,7.3721,9.8009,149.7527,4.4779,6.2681,0.036,11.04,35.331,31.1657,2.964,4.9849,1.1022,40.0517,2.758,804.3716,0.0,0.0833,-5761.5,3.4666,0.0026,0.3396,54.8262,0.1701,0.1701,0.5104,2853.0,0.3408,3.2553,8.9496,12.13,0.0123,58.0999,475.7133,-0.0001,0.874,0.0084,623.2973,2.6174,0.0185,0.0,3.2928,0.0373,48.5472,0.0,0.0,0.0117,20.29,9.2743,0.1325,0.4,0.8611,-1.0
0.0205,-0.0137,43.7557,-4.9891,-2.553,0.0905,4.7301,69.7667,15.75,24.9891,-0.0023,15.78,1.6358,999.9961,3.3,0.9316,0.0058,15.9757,19.79,1.2278,0.9413,26.4378,0.0007,15.44,0.8443,4.2085,30.625,6.21,9.3313,19.96,6.202,15.8,4.3911,86.9473,0.0159,5.6877,18.0,0.0332,6.7947,2.4393,9.667,150.0409,4.7136,5.5626,0.0271,3.66,31.112,29.6501,2.96,4.4571,0.2132,38.6652,2.924,0.0,0.0,0.0612,-5523.0,1.0902,0.0101,0.4453,9.7075,0.2235,0.2235,0.5132,2844.0,0.4488,3.9213,9.6206,6.21,-0.0588,66.8999,244.8135,-0.0002,0.8895,0.013,614.3318,2.9624,0.0204,0.0,1.6358,0.0564,60.4439,0.0,0.0,0.0176,24.09,7.6943,0.2418,0.897,0.8519,-1.0
0.0269,-0.013,21.6008,-2.9718,-2.6,0.0841,3.2014,71.8444,15.78,22.9718,-0.0003,15.86,3.0907,1006.6856,2.3,0.9284,0.0036,8.1216,15.57,0.7468,1.087,23.1502,0.0,20.3,0.7696,3.1084,23.005,10.12,7.3747,21.05,6.2383,15.89,5.7343,87.0785,0.0238,5.9711,9.87,0.0549,9.3234,2.9925,6.656,148.7036,4.4779,5.934,0.0261,4.45,33.038,28.8713,2.819,4.6452,0.4464,36.1962,2.93,470.5882,364.7059,0.0628,-5424.75,1.3383,0.0039,0.7743,22.8636,0.3935,0.3935,0.4681,2853.0,0.8001,3.5595,8.5475,10.12,-0.1064,53.3,498.4293,0.0008,0.8723,-0.0632,624.2391,2.3513,0.0116,0.0,3.0907,0.0542,83.221,0.0,0.0,0.0158,22.22,18.9296,0.1014,0.368,0.8489,-1.0
0.017,-0.0158,25.3365,-0.9364,-2.222,0.0703,1.9499,71.8,15.73,20.9364,-0.0004,15.79,2.0605,1001.4256,1.4,0.9314,-0.0026,6.5045,12.0,0.4359,0.9602,22.4105,0.0,16.9,0.7822,3.2273,23.618,6.97,7.3995,23.38,6.5571,15.77,4.7919,86.6018,0.0097,6.6469,7.69,0.0219,6.8099,2.9235,6.1366,149.8218,4.4911,5.592,0.0189,4.38,30.02,26.2691,3.03,4.2548,0.2056,38.2693,2.874,319.598,341.6667,0.0403,-5977.25,1.4554,0.0047,0.5192,9.5881,0.2629,0.2629,0.4981,2846.0,0.5326,3.0142,8.7863,6.97,0.0336,53.3,287.8425,0.0012,0.8882,-0.0893,620.7291,2.3513,0.0168,0.0,2.0605,0.0432,51.7334,0.0,0.0,0.0133,18.71,10.0861,0.0818,0.253,0.8704,-1.0
0.0207,-0.0184,37.032,1.1673,-2.175,0.0811,5.5372,74.0444,15.71,18.8327,-0.0008,15.77,2.9263,1001.3102,4.1,0.9316,0.0116,7.9803,14.08,1.3182,0.9318,22.8355,0.0001,19.72,0.8318,2.9655,21.532,9.23,6.4856,17.27,5.6573,15.8,5.5976,86.8694,0.062,4.9238,9.27,0.1484,8.7823,3.0408,10.3098,147.0027,4.5186,6.0582,0.0265,4.47,29.778,23.6877,3.135,4.2395,0.3602,39.6894,2.836,310.6796,696.7742,0.0578,-4900.75,1.3615,0.0051,0.8053,17.6298,0.4035,0.4035,0.5156,2841.0,0.8087,3.4641,8.5786,9.23,-0.0237,64.2,445.8841,-0.0004,0.8999,0.0288,615.4582,2.9357,0.0159,0.0,2.9263,0.0887,49.1445,0.0,0.0,0.0244,21.32,11.8085,0.0697,0.224,0.9886,-1.0
0.0205,-0.0094,26.455,0.6009,-2.175,0.0636,4.6796,66.2444,15.71,19.3991,0.0006,15.77,2.2248,1001.3102,3.1,0.9224,0.0207,6.3491,16.11,0.9838,0.9318,31.7125,0.0,22.43,0.8318,2.3567,17.39,6.94,4.518,22.92,7.1218,15.8,6.1976,86.7128,0.0069,6.3075,7.12,0.0152,8.259,4.5318,18.2491,146.3,4.5327,6.8518,0.0259,6.63,20.565,25.8992,3.135,2.8884,0.1874,39.6894,2.836,718.4258,852.1739,0.06,-5264.0,2.0583,0.0067,0.6451,9.6762,0.3265,0.3265,0.5156,2885.0,0.661,2.5969,8.5828,6.94,0.0805,69.8,527.7611,-0.0006,1.1037,0.0428,620.3545,3.2041,0.02,0.0,2.2248,0.0706,74.2342,0.0,0.0,0.0185,16.11,11.8085,0.1271,0.38,1.4147,-1.0
0.0144,-0.0103,35.122,2.6473,-2.08,0.0501,4.2068,76.0667,15.71,17.3527,0.0004,15.79,3.2551,1007.63,3.2,0.9324,0.0102,7.9567,18.85,1.0062,1.361,15.0665,0.0001,15.42,0.8405,2.9162,21.15,9.7,6.702,15.34,4.8007,15.83,4.4282,87.1953,0.0074,4.3837,9.31,0.0153,3.6878,3.2434,13.5064,148.6082,4.5164,5.2188,0.0277,4.82,32.22,22.4925,2.632,4.5847,0.3116,38.1808,3.087,0.0,0.0,0.0656,-5598.75,1.5846,0.0041,0.5093,14.6674,0.257,0.257,0.4583,2837.0,0.5188,3.0708,7.6331,9.7,0.0142,73.0999,210.87,0.0001,1.0336,-0.0102,613.8409,3.3415,0.0175,0.0,3.2551,0.0425,76.1426,0.0,0.0,0.0146,18.85,10.7007,0.0426,0.12,1.3841,-1.0
0.021,-0.0132,45.4115,0.5364,-2.6,0.0804,3.4562,72.3333,15.78,19.4636,-0.0002,15.86,2.395,1006.6856,2.5,0.9337,0.0063,15.849,17.82,1.0512,1.087,27.2446,0.0,20.78,0.7696,4.1289,29.717,8.37,8.8567,18.05,5.4703,15.89,5.9089,87.0545,0.0235,5.146,17.63,0.0569,6.6023,4.1514,12.5367,146.4582,4.6824,6.1468,0.0368,6.08,31.134,24.0135,2.819,4.4751,0.4464,36.1962,2.93,730.4348,339.3939,0.0886,-5588.25,2.1887,0.0033,0.6584,22.8636,0.3334,0.3335,0.4681,2842.0,0.6756,3.7662,10.2005,8.37,-0.1076,52.5,0.0,0.0008,0.9329,-0.0614,609.3673,2.3341,0.0161,0.0,2.395,0.039,70.8998,0.0,0.0,0.0127,22.95,18.9296,0.1973,0.787,0.9175,-1.0
0.0128,-0.0115,61.7391,-2.5036,-2.505,0.0503,3.5697,67.2333,15.73,22.5036,0.0001,15.83,2.5212,1008.7122,2.4,0.9157,-0.0176,8.3028,18.01,0.7194,1.319,21.2922,0.0001,21.94,0.7932,2.642,19.534,7.89,5.1887,31.87,9.8724,15.86,6.0209,86.3854,0.0255,8.7217,9.12,0.0516,9.9317,5.4421,16.6836,145.1655,4.5285,6.1173,0.0148,7.9,18.694,28.2316,2.765,2.6288,0.2234,40.7945,2.816,230.7329,669.7674,0.0347,-5062.25,2.3285,0.0037,0.3119,11.28,0.1578,0.1578,0.4591,2895.0,0.3194,2.9076,8.834,7.89,0.0579,53.3,175.7199,-0.0005,0.9361,0.04,619.4064,2.3513,0.016,0.0,2.5212,0.0643,70.6826,0.0,0.0,0.0178,18.01,8.8617,0.167,0.621,0.9484,-1.0
0.0169,-0.0119,26.1328,-0.6327,-2.08,0.0672,5.08,70.8667,15.71,20.6327,0.0001,15.79,1.7081,1007.63,3.6,0.9325,0.0157,12.0454,18.08,1.1597,1.361,33.5782,0.0001,19.01,0.8405,4.1636,30.507,5.27,9.3188,15.86,5.1895,15.83,5.3836,86.9208,0.025,4.5106,14.22,0.0528,3.7118,5.515,13.3636,147.9591,4.7143,5.6114,0.0327,8.16,29.3,28.9181,2.632,4.1632,0.2571,38.1808,3.087,732.3615,435.0877,0.0734,-5434.25,2.2925,0.0041,0.7163,13.5789,0.3598,0.3598,0.4583,2849.0,0.723,2.9203,9.2373,5.27,0.0013,61.1001,233.2925,-0.0007,0.8738,0.053,619.1209,2.7151,0.0164,0.0,1.7081,0.0732,86.1034,0.0,0.0,0.0172,18.08,10.7007,0.2003,0.734,1.3323,-1.0
0.0182,-0.0115,21.7391,0.77,-2.553,0.0722,6.1197,75.1667,15.75,19.23,-0.0003,15.78,3.6977,999.9961,4.6,0.9334,-0.0216,8.1413,19.2,1.4654,0.9413,20.0249,0.0,19.07,0.8443,3.3493,24.276,12.84,7.2322,16.38,5.1206,15.8,5.433,86.7776,0.0246,4.6895,9.48,0.055,10.7845,3.9462,10.1236,145.2036,4.5315,5.9881,0.03,5.73,35.851,22.8057,2.96,5.107,0.3116,38.6652,2.924,901.2048,0.0,0.0593,-5455.25,1.9009,0.0123,0.6338,14.6674,0.3188,0.3189,0.5132,2838.0,0.6416,3.9239,8.2608,12.84,0.0384,62.5999,0.0,0.0003,0.8774,-0.0195,612.6527,2.8762,0.0171,0.0,3.6977,0.0405,87.9599,0.0,0.0,0.0111,24.04,7.6943,0.0742,0.223,0.9571,-1.0
0.0228,-0.0157,46.5339,-3.1818,-2.505,0.0784,3.0538,68.7667,15.73,23.1818,-0.0005,15.83,3.3301,1008.7122,2.1,0.9284,0.004,6.3383,17.91,0.7794,1.319,22.8894,0.0001,20.06,0.7932,3.2427,23.933,11.7,7.5005,18.0,5.9905,15.86,5.6667,87.0853,0.0301,5.1152,7.61,0.0736,9.4112,2.9339,8.2464,148.2691,4.4779,5.5653,0.0312,4.35,36.141,27.6462,2.765,5.0873,0.2183,40.7945,2.816,774.1935,454.0541,0.076,-5825.25,1.5251,0.0058,0.4154,10.3466,0.2403,0.2403,0.4591,2853.0,0.5701,3.5849,8.5725,11.7,0.0224,67.6001,226.5084,-0.0005,0.8783,0.0344,622.3327,3.0725,0.0153,0.0,3.3301,0.0431,68.2274,0.0,0.0,0.0134,22.31,8.8617,0.0694,0.237,0.8676,-1.0
0.0192,-0.0095,15.8103,-0.8436,-2.505,0.0768,3.603,66.6111,15.73,20.8436,0.0004,15.83,3.1619,1008.7122,2.4,0.9315,0.0163,18.4756,23.64,0.7079,1.319,21.5261,0.0001,17.07,0.7932,4.1644,30.544,10.75,9.3109,16.63,4.9533,15.86,4.8494,86.3084,0.0214,4.7395,22.02,0.0481,7.8464,6.6223,12.65,148.5882,4.6627,5.3903,0.003,9.84,32.512,26.4708,2.765,4.5987,0.1878,40.7945,2.816,624.5083,904.3478,0.0061,-5489.5,2.8553,0.007,0.5546,8.6853,0.2808,0.2808,0.4591,2847.0,0.5688,3.8143,10.7425,10.75,-0.0177,58.0999,314.5161,-0.0006,0.8514,0.0428,619.7764,2.6174,0.0163,0.0,3.1619,0.0738,74.8755,0.0,0.0,0.0226,23.64,8.8617,0.2581,0.948,1.3301,-1.0
0.0138,-0.0127,27.4779,-2.2409,-2.175,0.0394,6.7112,71.5222,15.71,22.2409,0.0001,15.77,2.2625,1001.3102,4.8,0.9284,0.0137,6.0188,15.46,1.4515,0.9318,15.615,0.0001,19.6,0.8318,3.2098,23.6411,7.95,7.5182,23.53,6.8771,15.8,5.5269,87.024,0.0356,6.6571,7.16,0.0769,7.8224,5.1201,6.9811,151.5609,4.4779,6.4006,0.0284,7.76,31.454,27.5514,3.135,4.4365,0.4464,39.6894,2.836,0.0,0.0,0.0661,-5411.0,2.1802,0.0077,0.6731,22.8636,0.3383,0.3383,0.5156,2853.0,0.6801,3.2328,8.5683,7.95,-0.0077,73.0999,0.0,-0.0002,0.8835,0.014,625.1518,3.3415,0.0158,0.0,2.2625,0.0486,46.4054,0.0,0.0,0.0134,20.21,11.8085,0.0907,0.353,0.873,-1.0
0.0171,-0.0138,55.7971,2.2982,-2.175,0.0719,2.5268,67.2778,15.71,17.7018,0.0,15.77,2.4837,1001.3102,1.7,0.9314,-0.0171,5.6501,21.91,0.4658,0.9318,17.0104,0.0001,19.65,0.8318,2.8939,21.245,7.51,6.8695,19.27,6.0821,15.8,5.6204,86.3671,0.0428,5.4969,6.97,0.0908,7.0728,4.252,12.6864,143.9309,4.5197,5.456,0.0327,6.12,28.817,22.9551,3.135,4.052,0.3602,39.6894,2.836,0.0,642.623,0.0739,-5402.0,2.6086,0.0044,0.5488,17.6298,0.2776,0.2776,0.5156,2838.0,0.5618,3.5516,8.3461,7.51,0.009,24.8,89.01,0.0008,0.9647,-0.0567,616.91,1.1131,0.0173,0.0,2.4837,0.0459,56.8373,0.0,0.0,0.012,21.91,11.8085,0.0873,0.258,1.2869,-1.0
0.0203,-0.0129,20.9709,-3.1255,-2.08,0.0803,1.8947,68.6111,15.71,23.1255,-0.0001,15.79,1.4099,1007.63,1.3,0.9298,0.0081,11.9997,21.9,0.4485,1.361,26.3999,0.0001,16.93,0.8405,3.9748,28.979,4.93,8.9113,17.73,5.4758,15.83,4.8118,86.5384,0.0413,5.059,13.71,0.0994,11.6369,4.0177,14.3518,148.8418,4.7267,5.0843,0.0216,5.98,30.404,30.4987,2.632,4.3523,0.2454,38.1808,3.087,0.0,0.0,0.0391,-5870.5,1.8023,0.0046,0.6709,12.3064,0.3387,0.3387,0.4583,2853.0,0.6841,3.5613,8.9768,4.93,-0.0041,67.6001,0.0,0.0004,0.9259,-0.0279,614.9409,3.0725,0.02,0.0,1.4099,0.0463,102.2608,0.0,0.0,0.0119,21.9,10.7007,0.1595,0.58,1.2996,-1.0
0.0217,-0.0114,64.8412,-1.1727,-2.647,0.0726,3.7055,67.4667,15.77,21.1727,-0.0003,15.87,2.416,1009.8822,2.5,0.9214,0.0162,6.9595,15.83,0.967,1.465,22.6088,0.0002,19.65,0.8037,2.5243,18.559,8.17,4.7612,23.52,7.9436,15.89,5.4361,86.6219,0.0303,6.4604,7.58,0.0679,8.8328,4.338,13.3136,153.0664,4.5401,6.347,0.0114,6.64,22.365,26.7245,2.865,3.1567,0.3551,37.9057,2.92,0.0,620.0,0.0254,-5293.0,2.2329,0.0092,0.6124,17.0283,0.3107,0.3107,0.4958,2879.0,0.6306,2.5391,8.5672,8.17,0.0028,74.2,353.2359,-0.0005,0.9616,0.0372,623.4555,3.4194,0.016,0.0,2.416,0.0715,48.9878,0.0,0.0,0.0183,15.83,8.9021,0.1591,0.569,0.9785,-1.0
0.0239,-0.0108,22.2997,1.2955,-2.647,0.0686,5.0132,75.8,15.77,18.7045,0.0002,15.87,4.5174,1009.8822,3.8,0.9317,0.013,26.8512,17.82,0.995,1.465,33.2422,0.0001,22.24,0.8037,4.3733,31.552,15.95,9.119,17.84,5.7108,15.89,6.4034,86.7637,0.0226,5.1463,31.0,0.0525,8.673,4.624,10.2928,155.4945,4.5302,6.6517,0.0184,7.19,32.124,21.7509,2.865,4.591,0.2824,37.9057,2.92,0.0,623.7288,0.0445,-5630.25,2.2769,0.0042,0.7152,14.3055,0.3596,0.3596,0.4958,2835.0,0.7232,2.8823,12.4556,15.95,0.0118,74.2,61.3518,0.0007,1.4815,-0.0549,618.2627,3.4194,0.0172,0.0,4.5174,0.031,83.9963,0.0,0.0,0.0083,17.82,8.9021,0.2046,0.733,1.3812,-1.0
0.0179,-0.0122,44.3077,-2.9727,-2.647,0.0589,6.104,73.7222,15.77,22.9727,-0.0005,15.87,3.4584,1009.8822,4.5,0.9215,0.013,4.2791,14.5,1.3442,1.465,24.7006,0.0002,19.89,0.8037,2.2364,16.813,12.37,4.5557,19.45,7.0117,15.89,5.4779,86.7663,0.0425,5.3535,5.08,0.095,8.3196,5.8586,14.8391,154.4736,4.5126,6.1274,0.0151,9.05,26.389,28.1049,2.865,3.6465,0.3068,37.9057,2.92,803.6309,0.0,0.0316,-5615.75,2.5017,0.0083,0.5388,14.5194,0.2702,0.2702,0.4958,2877.0,0.542,2.2789,7.4006,12.37,-0.0363,74.2,203.5139,-0.0001,1.4877,0.0112,636.2836,3.4194,0.0149,0.0,3.4584,0.0467,113.0098,0.0,0.0,0.0118,14.5,8.9021,0.1332,0.432,1.2811,-1.0
0.0222,-0.0129,29.4288,4.3955,-2.647,0.0832,6.5703,73.0556,15.77,17.271,-0.0002,15.87,0.986,1009.8822,4.8,0.9317,-0.0072,33.4728,21.85,1.6719,1.465,62.6474,0.0001,23.86,0.8037,4.2687,30.405,19.66,9.0051,18.65,6.2214,15.89,6.9155,86.7663,0.0358,5.3735,37.3,0.0861,9.7447,3.3263,14.8582,151.8191,4.5302,6.8807,0.0141,5.05,34.664,19.6185,2.865,5.0045,0.2824,37.9057,2.92,818.1303,459.2593,0.0309,-5353.75,1.4828,0.0081,0.5388,14.3055,0.2702,0.2702,0.4958,2835.0,0.542,3.5921,13.9702,3.02,0.0187,74.2,517.096,0.0007,1.0174,-0.0502,608.2736,3.4194,0.0148,0.0,5.6056,0.0326,137.6642,0.0,0.0,0.0097,21.85,8.9021,0.2207,0.825,1.4226,-1.0
0.0173,-0.0113,51.1577,-3.4964,-2.647,0.0587,3.0578,68.6778,15.77,23.4964,-0.0007,15.87,3.1656,1009.8822,2.1,0.9215,0.0059,4.6756,15.41,0.7067,1.465,25.5744,0.0002,20.09,0.8037,2.5496,19.192,11.77,4.9978,22.08,7.0989,15.89,5.5364,86.6219,0.0289,6.0962,5.6,0.0705,9.4515,6.2188,13.8109,154.3709,4.5126,6.286,0.0166,9.6,26.951,28.3815,2.865,3.7206,0.3068,37.9057,2.92,0.0,679.2453,0.0402,-5404.0,3.1611,0.0089,0.6124,14.5194,0.3107,0.3107,0.4958,2877.0,0.6306,2.4191,8.282,11.77,-0.0464,74.2,278.8578,-0.0007,1.5143,0.0493,637.0109,3.4194,0.0209,0.0,3.1656,0.0371,60.3605,0.0,0.0,0.0094,15.41,8.9021,0.1421,0.454,1.2581,-1.0
0.0132,-0.014,20.7885,-3.2155,-3.025,0.0546,3.4754,71.9333,15.7,23.2155,-0.0002,15.81,1.4559,1008.8589,2.5,0.9314,-0.0178,8.2225,13.55,0.8382,1.191,29.3669,0.0,18.93,0.809,3.0117,21.933,4.74,7.0162,16.1,4.9774,15.85,5.3855,86.8544,0.0233,4.5922,9.29,0.0501,10.3935,2.7452,15.6754,145.3436,4.5197,5.4639,0.0225,3.99,23.634,30.7746,3.474,3.3885,0.2702,39.926,3.211,481.0127,469.3333,0.048,-5360.5,1.3193,0.0026,0.7517,14.1291,0.3772,0.3772,0.543,2838.0,0.7571,2.2219,8.3773,4.74,0.0458,53.3,52.5486,0.0009,0.913,-0.0698,609.8255,2.3513,0.0112,0.0,1.4559,0.0557,80.9452,0.0,0.0,0.0174,13.55,11.1426,0.0861,0.273,1.3159,-1.0
0.0244,-0.0144,31.1688,2.0282,-2.505,0.0971,3.442,66.8222,15.73,17.9718,-0.0002,15.83,1.5305,1008.7122,2.3,0.932,0.0022,5.1783,16.02,0.7513,1.319,37.9457,0.0002,19.24,0.7932,4.5889,33.001,4.58,8.7808,17.32,5.6077,15.86,5.5583,86.259,0.0085,4.9635,5.99,0.017,7.3985,6.4921,11.39,153.7245,4.6449,5.8112,0.0077,9.98,29.375,24.3232,2.765,4.2276,0.357,40.7945,2.816,720.8122,43.4968,0.0175,-5539.75,2.8781,0.0098,0.7768,18.3953,0.3916,0.3916,0.4591,2845.0,0.7897,2.6026,7.4296,4.58,0.1055,73.0,148.7296,-0.0117,0.9101,0.8724,615.5473,3.2853,0.0138,0.0,1.5305,0.0447,75.8122,0.0,0.0,0.0137,16.02,8.8617,0.0736,0.256,1.3217,-1.0
0.0135,-0.0093,63.3557,-3.6155,-2.317,0.0464,5.3115,67.7778,15.69,23.6155,0.0002,15.85,2.0891,1007.6922,3.6,0.9314,-0.0171,7.4421,18.05,1.2458,1.617,21.8847,0.0001,15.92,0.825,3.0711,22.423,5.67,6.9674,21.66,5.7218,15.86,4.5383,86.3854,0.0047,6.1532,8.47,0.0101,6.9263,2.9962,18.8973,142.5136,4.5197,5.2099,0.0167,4.27,24.804,28.9358,3.517,3.5373,0.3435,37.4357,3.054,421.5385,183.5294,0.0348,-5303.5,1.3007,0.0037,0.3119,16.9045,0.1578,0.1578,0.6282,2838.0,0.3194,2.9731,7.8494,5.67,0.0475,63.5,319.8778,0.0021,1.0248,-0.1581,607.1145,2.914,0.0208,0.0,2.0891,0.0598,141.8223,0.0,0.0,0.0146,18.05,7.097,0.0998,0.337,1.3071,-1.0
